contrast;language;condition;file1;file2;distance
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr7_f_007;23.29733176383095
('a', 'a~');('fr', 'fr');same;fr_fr3_r_008;fr_fr7_r_008;23.14165600995892
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr5_f_007;23.319788559370547
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr5_r_008;23.33366247296359
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr6_f_007;23.127601571639428
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr6_r_008;23.35731422731396
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr7_f_007;23.366428718381666
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr7_r_008;23.172522366101187
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr5_f_007;23.319016408258516
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr5_r_008;23.299297797582422
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr6_f_007;23.33714573895859
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr6_r_008;23.236651114766275
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr7_f_007;23.174730668857606
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr7_r_008;23.124774247373324
('a', 'a~');('fr', 'fr');same;fr_fr5_f_007;fr_fr6_f_007;23.23687957014426
('a', 'a~');('fr', 'fr');same;fr_fr5_f_007;fr_fr6_r_008;22.983855238306493
('a', 'a~');('fr', 'fr');same;fr_fr5_f_007;fr_fr7_f_007;23.35492111839441
('a', 'a~');('fr', 'fr');same;fr_fr5_f_007;fr_fr7_r_008;23.138365398104572
('a', 'a~');('fr', 'fr');same;fr_fr5_r_008;fr_fr6_f_007;23.36778709838182
('a', 'a~');('fr', 'fr');same;fr_fr5_r_008;fr_fr6_r_008;23.234177782623437
('a', 'a~');('fr', 'fr');same;fr_fr5_r_008;fr_fr7_f_007;23.192439298654023
('a', 'a~');('fr', 'fr');same;fr_fr5_r_008;fr_fr7_r_008;23.27047107148654
('a', 'a~');('fr', 'fr');same;fr_fr6_f_007;fr_fr7_f_007;23.116330071903057
('a', 'a~');('fr', 'fr');same;fr_fr6_f_007;fr_fr7_r_008;22.952216874709716
('a', 'a~');('fr', 'fr');same;fr_fr6_r_008;fr_fr7_f_007;23.022279505933522
('a', 'a~');('fr', 'fr');same;fr_fr6_r_008;fr_fr7_r_008;23.074195485656148
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr2_f_007;23.50115706257683
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr2_r_008;23.20176409047083
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr3_f_007;23.370807958113136
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr3_r_008;23.384059073295198
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr4_f_007;23.4049032840704
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr4_r_008;23.40327818109612
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr5_f_007;23.276921785825508
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr5_r_008;23.44940442013463
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr6_f_007;23.253475835398
