contrast;language;condition;file1;file2;distance
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr7_f_007;14.314437298616983
('a', 'a~');('fr', 'fr');same;fr_fr4_f_007;fr_fr7_r_008;15.385983046829987
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr5_f_007;11.897650776767918
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr5_r_008;8.211774584397968
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr6_f_007;12.974607672152166
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr6_r_008;8.942779927135744
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr7_f_007;13.484631913807492
('a', 'a~');('fr', 'fr');same;fr_fr4_r_008;fr_fr7_r_008;10.802219249362844
('a', 'a~');('fr', 'fr');same;fr_fr5_f_007;fr_fr6_f_007;8.62883917271946
('a', 'a~');('fr', 'fr');same;fr_fr5_f_007;fr_fr6_r_008;9.462569411258277
('a', 'a~');('fr', 'fr');same;fr_fr5_f_007;fr_fr7_f_007;10.74988884553422
('a', 'a~');('fr', 'fr');same;fr_fr5_f_007;fr_fr7_r_008;13.592213716409839
('a', 'a~');('fr', 'fr');same;fr_fr5_r_008;fr_fr6_f_007;10.906748656519143
('a', 'a~');('fr', 'fr');same;fr_fr5_r_008;fr_fr6_r_008;6.572541850977978
('a', 'a~');('fr', 'fr');same;fr_fr5_r_008;fr_fr7_f_007;12.719897226272032
('a', 'a~');('fr', 'fr');same;fr_fr5_r_008;fr_fr7_r_008;10.859498158649478
('a', 'a~');('fr', 'fr');same;fr_fr6_f_007;fr_fr7_f_007;11.28498386508626
('a', 'a~');('fr', 'fr');same;fr_fr6_f_007;fr_fr7_r_008;14.56550481460149
('a', 'a~');('fr', 'fr');same;fr_fr6_r_008;fr_fr7_f_007;11.877885845636872
('a', 'a~');('fr', 'fr');same;fr_fr6_r_008;fr_fr7_r_008;10.502998934264571
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr2_f_007;13.284802237232071
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr2_r_008;11.322486869601784
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr3_f_007;15.538277753406792
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr3_r_008;13.810503936079146
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr4_f_007;14.226657766607142
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr4_r_008;13.733373221093208
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr5_f_007;13.16082581767003
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr5_r_008;13.380687305887864
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr6_f_007;15.828536577850777
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr6_r_008;14.678413804894163
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr7_f_007;13.9885250073508
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr7_r_008;14.156900047287438
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr2_f_007;11.235132273493894
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr2_r_008;15.488217295486088
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr3_f_007;12.921073536550862
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr3_r_008;13.661445001495212
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr4_f_007;11.081548750532896
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr4_r_008;13.525715983368507
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr5_f_007;9.9654995331039
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr5_r_008;11.686914947786695
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr6_f_007;12.03335746172504
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr6_r_008;13.737195843027164
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr7_f_007;12.071974072276074
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr7_r_008;15.443719098500834
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr1_f_007;20.796313968147842
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr1_r_008;15.40558505486825
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr3_f_007;22.186713242671882
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr3_r_008;17.23627525181312
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr4_f_007;14.603450110185458
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr4_r_008;12.126584373533591
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr5_f_007;19.838339256417417
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr5_r_008;16.699218727899794
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr6_f_007;22.891248322715498
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr6_r_008;17.76174095881635
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr7_f_007;16.664424808912987
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr7_r_008;13.755395289559342
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr1_f_007;16.770572512592157
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr1_r_008;19.91554715748085
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr3_f_007;18.795364562091187
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr3_r_008;17.948926855625384
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr4_f_007;10.357319209535447
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr4_r_008;11.739722472048044
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr5_f_007;17.305150462278704
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr5_r_008;18.901074580855514
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr6_f_007;17.092198549176885
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr6_r_008;17.437321231424924
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr7_f_007;14.812226886785963
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr7_r_008;16.470741594766427
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr1_f_007;19.17563848879193
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr1_r_008;18.515772852115834
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr2_f_007;19.024744358503707
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr2_r_008;19.967262316756052
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr4_f_007;17.537891818240794
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr4_r_008;17.87954163732219
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr5_f_007;17.01370092352931
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr5_r_008;17.5245923480961
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr6_f_007;22.543550559978613
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr6_r_008;21.35937693627899
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr7_f_007;17.982169309383707
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr7_r_008;18.257114223727736
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr1_f_007;17.159193425021847
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr1_r_008;22.385565553751974
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr2_f_007;16.756387578589774
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr2_r_008;24.34950066941553
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr4_f_007;14.803727434046447
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr4_r_008;16.767001910423037
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr5_f_007;13.103088778579624
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr5_r_008;15.68294198607342
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr6_f_007;17.87372506615723
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr6_r_008;20.570672268699283
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr7_f_007;17.0659971519626
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr7_r_008;19.599058146742376
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr1_f_007;20.546302096786068
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr1_r_008;17.491885998602573
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr2_f_007;14.25968660774341
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr2_r_008;11.969887342091406
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr3_f_007;20.231770537719804
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr3_r_008;14.811489581210065
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr5_f_007;19.18161880246602
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr5_r_008;15.48430976965642
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr6_f_007;22.343559414555465
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr6_r_008;17.375729566537544
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr7_f_007;16.80385704170509
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr7_r_008;12.721400766023587
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr1_f_007;16.393431545787525
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr1_r_008;16.722263923000064
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr2_f_007;11.025530630250667
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr2_r_008;13.074805935163152
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr3_f_007;16.071782705442224
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr3_r_008;16.150154705384058
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr5_f_007;15.631618484153947
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr5_r_008;16.21853482966742
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr6_f_007;16.819687942153404
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr6_r_008;17.25313577141221
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr7_f_007;11.414385519611193
('a', 'a~');('fr', 'fr');different;fr_fr4_r_006;fr_fr7_r_008;13.125672510823279
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr1_f_007;15.962472893196392
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr1_r_008;13.883689203823135
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr2_f_007;11.360868095543362
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr2_r_008;11.131706481898673
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr3_f_007;15.73325384063249
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr3_r_008;12.825859248363923
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr4_f_007;11.780378638546187
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr4_r_008;9.478180644147903
